"","time_start","time_end","source","ptcp","age","agebin","spkr","vcm","lex","mwu","voc.type","spkr_bi"
"216",85.75,86.31,"M-F35-C01_135515_054319.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"217",88.28,88.57,"M-F35-C01_135515_054319.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"218",90.7,90.98,"M-F35-C01_135515_054319.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"219",105.14,105.94,"M-F35-C01_135515_054319.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"220",117.61,117.97,"M-F35-C01_135515_054319.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"221",151.605,153.005,"M-F35-C01_135515_054319.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"222",3.13,4.48,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"223",4.89,6.13,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"224",6.15,7.23,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"225",7.535,8.605,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"226",8.625,9.27,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"227",9.94,10.56,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"228",11.35,13.14,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"229",13.835,14.63,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"230",16.215,18.345,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"231",23.735,24.535,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"232",25.36,26.37,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"233",28.59,29.35,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"234",33.115,36.02,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"235",36.835,37.13,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"236",38.415,39.67,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"237",41.04,41.88,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"238",42.59,45.11,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"239",73.99,74.7,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"240",207.17,208.39,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"241",256.43,258.48,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"242",259.74,260.58,"M-F35-C01_153151_071955.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"243",264.47,265.66,"M-F43-C01_172129_084449.eaf","M-F43-C01",4,"(0,6]","girl","no","no","no","no","OTRCHI"
"244",164.13,167.06,"M-F22-C01_094649_020140.eaf","M-F22-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"245",218.16,219.18,"M-F22-C01_094649_020140.eaf","M-F22-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"246",92.03,93.32,"M-F37-C01_131848_050554.eaf","M-F37-C01",6,"(0,6]","girl","no","no","no","no","OTRCHI"
"247",14.591,15.441,"M-F37-C01_170958_085704.eaf","M-F37-C01",6,"(0,6]","girl","no","no","no","no","OTRCHI"
"248",16.771,18.28,"M-F37-C01_170958_085704.eaf","M-F37-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"249",18.706,19.196,"M-F37-C01_170958_085704.eaf","M-F37-C01",6,"(0,6]","girl","no","no","no","no","OTRCHI"
"250",19.451,20.032,"M-F37-C01_170958_085704.eaf","M-F37-C01",6,"(0,6]","girl","no","no","no","no","OTRCHI"
"251",18.62,24.02,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"252",35.12,37.59,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"253",38.16,38.64,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"254",39.5,40.77,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"255",41.2,42.7,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"256",43.76,44.18,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"257",46.6,49.8,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"258",53.26,53.93,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"259",55.08,56.38,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"260",174.61,175.22,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"261",251.52,252.995,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"262",287.44,289.64,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"263",292.16,292.63,"M-F16-C01_133127_050235.eaf","M-F16-C01",22,"(18,24]","girl","no","no","no","no","OTRCHI"
"264",232.912,235.947,"M-F28-C01_162808_081045.eaf","M-F28-C01",8,"(6,12]","woman","no","no","no","no","ADU"
"265",20.528,20.707,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"266",46.256,47.356,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"267",82.013,82.528,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"268",84.429,84.797,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"269",85.903,88.63,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"270",124.851,125.087,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"271",192.61,194.462,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"272",197.253,197.505,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"273",198.72,198.916,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"274",229.344,230.254,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"275",232.258,232.904,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"276",233.377,235.159,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"277",251.762,252.669,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"278",253.567,254.024,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"279",268.975,272.212,"M-F24-C01_120304_033610.eaf","M-F24-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"280",228.123,229.767,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"281",230.3,231.541,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"282",232.002,233.068,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"283",233.48,234.582,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"284",234.929,235.945,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"285",236.039,236.899,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"286",246.291,246.956,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"287",247.562,248.188,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"288",248.886,249.41,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"289",249.779,250.357,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"290",251.501,251.83,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"291",252.416,252.849,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"292",253.463,254.862,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"293",255.66,258.351,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"294",264.152,264.9,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"295",266.636,267.529,"M-F24-C01_161844_075150.eaf","M-F24-C01",6,"(0,6]","boy","no","no","no","no","OTRCHI"
"296",90.63,91.62,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"297",92.46,92.88,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"298",94.38,97.22,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"299",98.59,100.02,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"300",128.13,129.93,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"301",272.715,274.615,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"302",276.55,277.89,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"303",284.95,285.7,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"304",293.04,293.55,"M-F36-C01_091938_010710.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"305",102.61,103.875,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"306",103.875,105.865,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"307",105.895,107.615,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"308",107.65,110.53,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"309",111.055,111.945,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"310",115.59,118.81,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"311",118.95,120.71,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"312",121.17,123.89,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"313",124.7,125.66,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"314",126.35,127.75,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"315",139.27,140.06,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"316",141.85,144.6,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"317",145.9,146.56,"M-F36-C01_155545_074317.eaf","M-F36-C01",17,"(12,18]","woman","no","no","no","no","ADU"
"318",103.28,105.28,"M-F27-C01_130055_044039.eaf","M-F27-C01",16,"(12,18]","man","no","no","no","no","ADU"
"319",159.83,161.45,"M-F27-C01_130055_044039.eaf","M-F27-C01",16,"(12,18]","woman","no","no","no","no","ADU"
"320",174.48,175.89,"M-F27-C01_130055_044039.eaf","M-F27-C01",16,"(12,18]","man","no","no","no","no","ADU"
"321",289.76,290.19,"M-F27-C01_130055_044039.eaf","M-F27-C01",16,"(12,18]","girl","no","no","no","no","OTRCHI"
"322",291.22,291.56,"M-F27-C01_130055_044039.eaf","M-F27-C01",16,"(12,18]","girl","no","no","no","no","OTRCHI"
"323",69.87,71.57,"M-F34-C01_121417_050624.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"324",108.5,109.07,"M-F34-C01_125506_054713.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"325",191.56,192.03,"M-F34-C01_125506_054713.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"326",175.72,176.63,"M-F34-C01_155244_084451.eaf","M-F34-C01",6,"(0,6]","woman","no","no","no","no","ADU"
"327",69.054,70.434,"M-F32-C01_144705_063648.eaf","M-F32-C01",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"328",93.81,96.49,"M-F32-C01_144705_063648.eaf","M-F32-C01",5,"(0,6]","woman","no","no","no","no","ADU"
"329",97.365,98.78,"M-F32-C01_144705_063648.eaf","M-F32-C01",5,"(0,6]","woman","no","no","no","no","ADU"
"330",123.42,123.83,"M-F32-C01_144705_063648.eaf","M-F32-C01",5,"(0,6]","woman","no","no","no","no","ADU"
"331",13.18,15.73,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"332",16.54,16.89,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"333",26.63,28.09,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","boy","no","no","no","no","OTRCHI"
"334",29.72,30.64,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","boy","no","no","no","no","OTRCHI"
"335",44.47,44.74,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"336",51.31,52.04,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"337",59.45,60.39,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"338",66.03,67.15,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"339",100.18,100.44,"M-F21-C01_112757_031037.eaf","M-F21-C01",24,"(18,24]","woman","no","no","no","no","ADU"
"340",141.92,143.07,"M-F26-C01_120340_030146.eaf","M-F26-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"341",143.745,146.55,"M-F26-C01_120340_030146.eaf","M-F26-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"342",170.48,172.07,"M-F26-C01_120340_030146.eaf","M-F26-C01",9,"(6,12]","woman","no","no","no","no","ADU"
"343",25.025,26.695,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"344",35.75,37.75,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"345",37.815,39.085,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"346",39.085,46.59,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"347",48.175,49.485,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"348",51.05,51.53,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"349",68.315,74.35,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"350",77.94,80.62,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"351",83.55,85.08,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"352",119.28,120.01,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"353",137.77,139.19,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"354",141.8,142.79,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"355",144.13,144.45,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"356",148.76,150.03,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"357",155.35,155.83,"M-F35-C01_174211_093015.eaf","M-F35-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"358",8.62,9.92,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","girl","no","no","no","no","OTRCHI"
"359",11.43,11.73,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","girl","no","no","no","no","OTRCHI"
"360",13.03,13.9,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","girl","no","no","no","no","OTRCHI"
"361",16.45,17.36,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","girl","no","no","no","no","OTRCHI"
"362",18.21,19.65,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","girl","no","no","no","no","OTRCHI"
"363",20.74,21.51,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","girl","no","no","no","no","OTRCHI"
"364",102.5,103.17,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"365",108.02,108.42,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"366",109.13,109.74,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"367",111.19,111.945,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"368",114.69,115.055,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"369",133.17,134.68,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"370",139.49,140.21,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"371",240.79,241.21,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"372",242.05,242.67,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"373",243.94,244.06,"M-F09-C01_114729_034233.eaf","M-F09-C01",19,"(18,24]","woman","no","no","no","no","ADU"
"374",38.34,39.46,"M-F43-C01_115624_031944.eaf","M-F43-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"375",136.336,137.184,"M-F42-C01_125512_032353.eaf","M-F42-C01",4,"(0,6]","woman","no","no","no","no","ADU"
"376",276.23,276.64,"M-F22-C01_131234_052725.eaf","M-F22-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"377",277.42,278.7,"M-F22-C01_131234_052725.eaf","M-F22-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"378",281.99,283.21,"M-F22-C01_131234_052725.eaf","M-F22-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"379",162.98,164.23,"M-F22-C01_154510_080001.eaf","M-F22-C01",13,"(12,18]","woman","no","no","no","no","ADU"
"380",173.081,174.367,"M-F11-C01-rec2_random-5_043258.eaf","M-F11-C01-rec2",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"381",175.121,176.136,"M-F11-C01-rec2_random-5_043258.eaf","M-F11-C01-rec2",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"382",177.074,178.629,"M-F11-C01-rec2_random-5_043258.eaf","M-F11-C01-rec2",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"383",179.322,180.988,"M-F11-C01-rec2_random-5_043258.eaf","M-F11-C01-rec2",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"384",181.493,183.409,"M-F11-C01-rec2_random-5_043258.eaf","M-F11-C01-rec2",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"385",184.375,185.347,"M-F11-C01-rec2_random-5_043258.eaf","M-F11-C01-rec2",5,"(0,6]","girl","no","no","no","no","OTRCHI"
"386",156.166,156.652,"M-F11-C01-rec2_random-6_054726.eaf","M-F11-C01-rec2",5,"(0,6]","man","no","no","no","no","ADU"
"387",157.569,157.877,"M-F11-C01-rec2_random-6_054726.eaf","M-F11-C01-rec2",5,"(0,6]","man","no","no","no","no","ADU"
"388",185.7,186.16,"M-F11-C01-rec2_random-6_054726.eaf","M-F11-C01-rec2",5,"(0,6]","boy","no","no","no","no","OTRCHI"
"389",125.45,127.48,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"390",127.63,129.09,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"391",129.205,130.515,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"392",136.205,137.295,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"393",195.375,197.325,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"394",197.7,198.79,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"395",199.355,200.915,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"396",212.51,216.55,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"397",218.28,218.97,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"398",224.99,226.57,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"399",231.645,232.895,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"400",250.2,251.71,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"401",279.65,281.82,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"402",281.89,284.43,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"403",285.17,288.12,"M-F16-C01_091359_004507.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"404",10.665,12.065,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"405",12.17,13.85,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"406",30.68,32.16,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"407",83.25,84.18,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"408",85.67,86.85,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"409",112.87,114.53,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"410",165.94,167.65,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"411",180.975,182.275,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"412",182.32,184.05,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
"413",276.475,277.465,"M-F16-C01_110355_023503.eaf","M-F16-C01",22,"(18,24]","man","no","no","no","no","ADU"
"414",51.84,53.08,"M-F16-C01_122305_035413.eaf","M-F16-C01",22,"(18,24]","woman","no","no","no","no","ADU"
